patient_id,model,seed,scenario,split,ckpt,dice,recall,hd95,pred_voxels,gt_voxels,pred_empty,gt_empty,complete_miss,hd95_failed,both_empty,seconds,peak_gpu_gb
BraTS20_Training_035,B,0,C0,test,best.pt,0.7356907981501345,0.7962570576666879,26.19160170741759,91792.0,78815.0,False,False,False,False,False,5.919102191925049,7.895637504
BraTS20_Training_035,B,0,C1,test,best.pt,0.7166661906258033,0.795889107403413,26.720778431774775,96240.0,78815.0,False,False,False,False,False,5.915813684463501,7.895637504
BraTS20_Training_035,B,0,C2,test,best.pt,0.7361699392990472,0.7993909788745797,26.19160170741759,92352.0,78815.0,False,False,False,False,False,5.924218416213989,7.895637504
BraTS20_Training_051,B,0,C0,test,best.pt,0.8733962545368121,0.8917413835650243,3.1622776601683795,126677.0,121570.0,False,False,False,False,False,5.926670789718628,7.895637504
BraTS20_Training_051,B,0,C1,test,best.pt,0.869869639685359,0.9023690055112281,3.5772613433981246,130654.0,121570.0,False,False,False,False,False,5.921458005905151,7.895637504
BraTS20_Training_051,B,0,C2,test,best.pt,0.8737149960951819,0.9018590112692276,3.1622776601683795,129402.0,121570.0,False,False,False,False,False,5.918025732040405,7.895637504
BraTS20_Training_052,B,0,C0,test,best.pt,0.8131761455387229,0.9479445496289526,51.408656741229464,61182.0,45951.0,False,False,False,False,False,5.921863555908203,7.895637504
BraTS20_Training_052,B,0,C1,test,best.pt,0.8033347781579409,0.9478357380688124,56.95612346359257,62482.0,45951.0,False,False,False,False,False,5.919103145599365,7.895637504
BraTS20_Training_052,B,0,C2,test,best.pt,0.8158169739493917,0.9514047572414094,52.23552330379445,61225.0,45951.0,False,False,False,False,False,5.919257402420044,7.895637504
BraTS20_Training_054,B,0,C0,test,best.pt,0.7524899112735574,0.6873309007868543,44.37341546466758,66620.0,80574.0,False,False,False,False,False,5.921968221664429,7.895637504
BraTS20_Training_054,B,0,C1,test,best.pt,0.7430457457705414,0.6887333382977139,45.0,68795.0,80574.0,False,False,False,False,False,5.920555830001831,7.895637504
BraTS20_Training_054,B,0,C2,test,best.pt,0.7609882198514589,0.7051282051282052,44.384682042344295,68745.0,80574.0,False,False,False,False,False,5.92051362991333,7.895637504
BraTS20_Training_057,B,0,C0,test,best.pt,0.9007207626133458,0.8927050871263662,3.0,89510.0,91132.0,False,False,False,False,False,5.922363042831421,7.895637504
BraTS20_Training_057,B,0,C1,test,best.pt,0.8965968658382975,0.8943291050344555,3.605551275463989,90671.0,91132.0,False,False,False,False,False,5.922037601470947,7.895637504
BraTS20_Training_057,B,0,C2,test,best.pt,0.9024399636893792,0.899969275336874,3.0,90633.0,91132.0,False,False,False,False,False,5.922036409378052,7.895637504
BraTS20_Training_086,B,0,C0,test,best.pt,0.5915356812641842,0.6782478797224364,87.02873088813831,26836.0,20752.0,False,False,False,False,False,5.921907901763916,7.895637504
BraTS20_Training_086,B,0,C1,test,best.pt,0.5994381015003886,0.724845797995374,87.33269419490598,29435.0,20752.0,False,False,False,False,False,5.920029878616333,7.895637504
BraTS20_Training_086,B,0,C2,test,best.pt,0.6063021239883325,0.7111603700848111,87.52713864853574,27930.0,20752.0,False,False,False,False,False,5.921499967575073,7.895637504
